classifier,gene,n_folds_present,mean_importance_abs,ci95_low,ci95_high,mean_importance_signed,is_pam50
RF,DNAAF1,50,0.0043061024823867235,0.0042534300990265134,0.004358593114342526,-1.5514958816463618e-18,False
RF,DNAAF11,50,0.003788451994909127,0.003749174571051506,0.003827480336863822,-1.200320703187555e-18,False
RF,DNAAF3,50,0.004090366368495863,0.004042457016004531,0.0041403443903975734,-2.7583647281133856e-18,False
RF,DNAAF8,50,0.004253141907911987,0.00420224262256124,0.004304400388501207,-1.864747241979079e-18,False
RF,DNAH10OS,18,0.003647383656847279,0.0035899559018384973,0.0037001808649634246,-2.4450822652635364e-18,False
RF,DNAH5,50,0.003923160284715082,0.003875952553784128,0.003969398200611068,-2.0997014817181e-18,False
RF,DNAI1,50,0.0039425866344044505,0.0038960099504580844,0.003988906560781515,-2.0129935216390675e-18,False
RF,DNAI4,49,0.004179604098063537,0.0041305698174531995,0.004225480270029847,-9.779887434904442e-19,False
RF,DNAI7,50,0.004308391766867829,0.0042432258206749045,0.004367891111981427,-1.7282219838588478e-18,False
RF,DNAJA4,50,0.0041249734266556055,0.004078798942196189,0.004172694660533308,-2.4030714420556616e-18,False
RF,DNAJC1,50,0.003947291226767831,0.0039010319741293177,0.003995768729212717,-1.824094806598454e-18,False
RF,DNAJC12,50,0.0040427830933589285,0.004000955546468619,0.004084164292286675,-8.870653511329777e-19,False
RF,DNAJC22,50,0.0043208563062552005,0.0042842367754596525,0.004357578195376577,-3.3237045116668125e-18,False
RF,DNAJC6,50,0.0037007794597058415,0.0036391671154858397,0.0037597819192821307,-7.397887675868026e-19,False
RF,DNALI1,50,0.003978419386706603,0.00394018870767036,0.004018589060592988,-1.7225272212751636e-18,False
RF,DNM3OS,50,0.003921478326500597,0.003869471669334887,0.00396829661442766,-2.173880836700781e-18,False
RF,DNMBP,50,0.004129181280197846,0.004082746821737418,0.004172691304132332,-1.4474174754965453e-18,False
RF,DNMT3B,50,0.0047961407960349966,0.00474551718291217,0.004845938614563744,-1.812982593575695e-18,False
RF,DNPH1,30,0.0039814487939354316,0.00389818882397834,0.004055370600167991,1.3301352033490676e-18,False
RF,DOC2A,50,0.004288303006500352,0.004238080347872474,0.004340572941957297,-1.7033695768762944e-18,False
RF,DOC2B,50,0.0036110435158394957,0.0035598512394739118,0.0036589008007954973,-6.544572520607824e-19,False
RF,DOCK10,50,0.0037076036803662697,0.0036354741914769737,0.00378056334896405,-2.1290579387949904e-18,False
RF,DOCK11,50,0.0030031753016411737,0.0029367236047535728,0.0030701338699959174,-1.8348555680002244e-18,False
RF,DOCK2,50,0.0030378066279268777,0.0029839977032478705,0.0030941927068889137,-1.7101219429929531e-18,False
RF,DOCK4,18,0.004051137462512514,0.0039181903149302574,0.004144369485652553,-1.847957933257053e-18,False
RF,DOCK8,50,0.0028414028797749853,0.0027710944420729342,0.0029125069298761453,-1.783425927532497e-18,False
RF,DOK1,50,0.0041047742673762915,0.004048504333700056,0.00415885291478312,-1.2469212876201931e-18,False
RF,DOK2,50,0.00314222040154483,0.0030758589157101088,0.0032069805060096356,-6.90057700159393e-19,False
RF,DOK5,3,0.0030117046718349046,0.002765529961038814,0.0031872313733479498,3.9827104619248113e-19,False
RF,DOK7,50,0.004208041402079135,0.004154960854682731,0.004262192462320073,-9.076194083315463e-19,False
RF,DOP1B,48,0.0048625139344607516,0.004820655203115474,0.004905419114873085,-3.2757183907953557e-18,False
RF,DPP4,50,0.003510979742355502,0.0034524672273948667,0.003569565682065257,-1.7004849842871865e-18,False
RF,DPT,50,0.003640451977097499,0.0035676871058018577,0.0037098275988542324,-1.0921546988577922e-18,False
RF,DPY19L1,4,0.004329702438014374,0.004203334183467229,0.004456070692561521,-2.3006053210261917e-18,False
RF,DPYD,50,0.0033104508574897645,0.0032405659641085156,0.003379785717846832,-2.0352339218746446e-18,False
RF,DPYSL2,43,0.003061756448990455,0.0030032666105461172,0.003122935131980282,1.9762114714757222e-19,False
RF,DPYSL3,50,0.00399364707631816,0.0039231004340018315,0.004058489944657565,-2.3496998798495156e-18,False
RF,DPYSL4,50,0.002527493022947812,0.0024906715977504696,0.002563294964469684,8.515417964908686e-20,False
RF,DQX1,12,0.0037096149479543916,0.0035915087037856367,0.0038319988565711284,-1.3819919746879666e-18,False
RF,DRAM1,15,0.004224908208673581,0.004146936153533537,0.004298258190336328,-2.508840850600535e-18,False
RF,DRC11,50,0.003526906328912256,0.003479676147462782,0.003572548683278524,-8.69617771524883e-19,False
RF,DRC12,46,0.004132469148392095,0.004079614092772638,0.004185605824990568,-7.44840509307027e-19,False
RF,DRC3,50,0.004662015414123323,0.004596517983962571,0.004726488031722984,-1.0995375384396423e-18,False
RF,DSC2,50,0.003958335001532793,0.003908549957945568,0.004008217219221385,1.7284806060440698e-19,False
RF,DSC3,50,0.004228669563159096,0.004158526937867924,0.004300279138166719,1.5287671440499449e-18,False
RF,DSCAM-AS1,50,0.004276261104335507,0.004222452347903291,0.004330505255284717,-2.8586266325213233e-18,False
RF,DSCC1,50,0.004584887934694146,0.004535063644307741,0.004635384043660203,-1.2598878458269863e-18,False
RF,DSE,7,0.0035273695982338447,0.003212372568586267,0.0037512027095372774,-2.632328084432424e-18,False
RF,DSEL,50,0.003791095027017424,0.0037476336977050047,0.0038328792125290447,-1.276394279375978e-18,False
RF,DSG2,50,0.0034709288889633694,0.0033994250848359622,0.0035350165685624005,-1.0430074543723316e-18,False
RF,DSG3,50,0.004047288172047616,0.003980237670161259,0.00411836770495715,8.854105535834816e-19,False
RF,DSP,50,0.003122799679701538,0.003056255439006976,0.0031886664281460496,-1.9435439175127257e-18,False
RF,DSP-AS1,50,0.003431641635894205,0.0033817554635353604,0.003479215380727225,-8.78829937575811e-19,False
RF,DST,50,0.00418842733859908,0.004136169158138749,0.00423695889559421,-4.516993947865493e-19,False
RF,DTL,50,0.004580653252049458,0.0045196138650651346,0.004642299596232697,-2.1558528697220594e-18,False
RF,DTNA,50,0.003201799018187371,0.003149992479979512,0.003251903179854043,-9.870382455989554e-19,False
RF,DTX1,50,0.003625344455271285,0.0035797074168352804,0.003672846881212864,3.9906918351698783e-19,False
RF,DTX4,50,0.003580963044049744,0.0035180960435146503,0.0036412428726827063,-1.3321901966029774e-18,False
RF,DUOX1,50,0.002930012092907084,0.002887629210512564,0.002976221158509129,2.746831416923927e-19,False
RF,DUSP1,50,0.004256232785465189,0.004213504193349051,0.004300315610686419,-7.050102249002228e-19,False
RF,DUSP10,50,0.004106051667186102,0.00406558840714717,0.004147379702284458,-2.7431039548282257e-18,False
RF,DUSP15,50,0.004075429921285814,0.00402455413279645,0.004132176122681026,-6.285293475450798e-19,False
RF,DUSP16,40,0.004337052917929301,0.004287683679757625,0.004387727300153263,-1.5673439228166702e-18,False
RF,DUSP2,50,0.004393546237892358,0.004339923289415052,0.004447349354780427,6.661799532174057e-19,False
RF,DUSP4,50,0.00422199658289907,0.004170910650362229,0.004269637045389447,-9.796668318924455e-19,False
RF,DUSP5,50,0.004175463202339361,0.00412316888345944,0.004228679509851458,-2.4900661027648843e-18,False
RF,DUSP6,50,0.004367170090468015,0.004314530751777001,0.004418870833544597,-4.744723351341369e-19,False
RF,DUSP8,50,0.0036004593010668536,0.0035460903279506085,0.0036577762672739345,-1.3125886157931543e-18,False
RF,DUX4L50,50,0.0032241842611007727,0.0031682260504659696,0.0032799589898898536,-1.3144795496867756e-18,False
RF,DYDC2,3,0.0034015027285210137,0.0033894340796933238,0.0034234473438771573,4.850540288918404e-19,False
RF,DYNC2H1,50,0.0043743449629077506,0.004339211860797086,0.004409863809026971,-1.5726966380155844e-18,False
RF,DYNLRB2,50,0.003934922892917899,0.003889710865757123,0.003977403276981187,-1.3191975035730437e-18,False
RF,DYRK3,50,0.003698934581639149,0.003654723301580696,0.0037448840902620448,-3.148045533402974e-19,False
RF,E2F1,50,0.004848236401962383,0.0048024491620469205,0.004890901415189561,-1.5777381186093929e-18,False
